"Once Daily","Once Daily"
"Your site&#8217;s WordPress Pages","Your site&#8217;s WordPress Pages"
"Pages","Pages"
"Sort by:","Sort by:"
"Page title","Page title"
"Page order","Page order"
"Page ID","Page ID"
"Exclude:","Exclude:"
"Page IDs, separated by commas.","Page IDs, separated by commas."
"Your blogroll","Your blogroll"
"Links","Links"
"Select Link Category:","Select Link Category:"
"All Links","All Links"
"Link title","Link title"
"Link rating","Link rating"
"Link ID","Link ID"
"Random","Random"
"Show Link Image","Show Link Image"
"Show Link Name","Show Link Name"
"Show Link Description","Show Link Description"
"Show Link Rating","Show Link Rating"
"Number of links to show:","Number of links to show:"
"A search form for your site","A search form for your site"
"A monthly archive of your site&#8217;s posts","A monthly archive of your site&#8217;s posts"
"Archives","Archives"
"Select Month","Select Month"
"Display as dropdown","Display as dropdown"
"Show post counts","Show post counts"
"Log in/out, admin, feed and WordPress links","Log in/out, admin, feed and WordPress links"
"Meta","Meta"
"Syndicate this site using RSS 2.0","Syndicate this site using RSS 2.0"
"Entries <abbr title=\"Really Simple Syndication\">RSS</abbr>","Entries <abbr title=\"Really Simple Syndication\">RSS</abbr>"
"The latest comments to all posts in RSS","The latest comments to all posts in RSS"
"Comments <abbr title=\"Really Simple Syndication\">RSS</abbr>","Comments <abbr title=\"Really Simple Syndication\">RSS</abbr>"
"Powered by WordPress, state-of-the-art semantic personal publishing platform.","Powered by WordPress, state-of-the-art semantic personal publishing platform."
"A calendar of your site&#8217;s posts","A calendar of your site&#8217;s posts"
"Calendar","Calendar"
"Arbitrary text or HTML","Arbitrary text or HTML"
"Automatically add paragraphs","Automatically add paragraphs"
"A list or dropdown of categories","A list or dropdown of categories"
"Select Category","Select Category"
"Show hierarchy","Show hierarchy"
"The most recent posts on your site","The most recent posts on your site"
"Recent Posts","Recent Posts"
"Number of posts to show:","Number of posts to show:"
"Display post date?","Display post date?"
"The most recent comments","The most recent comments"
"Recent Comments","Recent Comments"
"%s on %s","%s on %s"
"Number of comments to show:","Number of comments to show:"
"Entries from any RSS or Atom feed","Entries from any RSS or Atom feed"
"Unknown Feed","Unknown Feed"
"Syndicate this content","Syndicate this content"
"<strong>RSS Error</strong>: %s","<strong>RSS Error</strong>: %s"
"An error has occurred, which probably means the feed is down. Try again later.","An error has occurred, which probably means the feed is down. Try again later."
"Untitled","Untitled"
"RSS Error: %s","RSS Error: %s"
"Enter the RSS feed URL here:","Enter the RSS feed URL here:"
"Give the feed a title (optional):","Give the feed a title (optional):"
"How many items would you like to display?","How many items would you like to display?"
"Display item content?","Display item content?"
"Display item author if available?","Display item author if available?"
"Display item date?","Display item date?"
"Your most used tags in cloud format","Your most used tags in cloud format"
"Tag Cloud","Tag Cloud"
"Tags","Tags"
"Taxonomy:","Taxonomy:"
"Use this widget to add one of your custom menus as a widget.","Use this widget to add one of your custom menus as a widget."
"Custom Menu","Custom Menu"
"No menus have been created yet. <a href=\"%s\">Create some</a>.","No menus have been created yet. <a href=\"%s\">Create some</a>."
"Select Menu:","Select Menu:"
"new WordPress Loop","new WordPress Loop"
"None","None"
"Last updated","Last updated"
"Missing Attachment","Missing Attachment"
"First Post","First Post"
"Last Post","Last Post"
"Are you sure you want to do this?","Are you sure you want to do this?"
"File &#8220;%s&#8221; doesn&#8217;t exist?","File &#8220;%s&#8221; doesn&#8217;t exist?"
"The GD image library is not installed.","The GD image library is not installed."
"File &#8220;%s&#8221; is not an image.","File &#8220;%s&#8221; is not an image."
"Comments on %s","Comments on %s"
"Comments for %s searching on %s","Comments for %s searching on %s"
"Comments for %s","Comments for %s"
"Comment on %s by %s","Comment on %s by %s"
"By: %s","By: %s"
"Comments on: %s","Comments on: %s"
"Protected Comments: Please enter your password to view comments.","Protected Comments: Please enter your password to view comments."
"words","words"
"The email address entered did not appear to be a valid email address. Please enter a valid email address.","The email address entered did not appear to be a valid email address. Please enter a valid email address."
"The WordPress address you entered did not appear to be a valid URL. Please enter a valid URL.","The WordPress address you entered did not appear to be a valid URL. Please enter a valid URL."
"The Site address you entered did not appear to be a valid URL. Please enter a valid URL.","The Site address you entered did not appear to be a valid URL. Please enter a valid URL."
"The timezone you have entered is not valid. Please select a valid timezone.","The timezone you have entered is not valid. Please select a valid timezone."
", and",", and"
"and","and"
"ERROR: %s is not a valid feed template.","ERROR: %s is not a valid feed template."
"One or more database tables are unavailable. The database may need to be <a href=\"%s\">repaired</a>.","One or more database tables are unavailable. The database may need to be <a href=\"%s\">repaired</a>."
"Unable to create directory %s. Is its parent directory writable by the server?","Unable to create directory %s. Is its parent directory writable by the server?"
"Empty filename","Empty filename"
"Invalid file type","Invalid file type"
"Could not write file %s","Could not write file %s"
"WordPress Failure Notice","WordPress Failure Notice"
"You are attempting to log out of %s","You are attempting to log out of %s"
"Do you really want to <a href='%s'>log out</a>?","Do you really want to <a href='%s'>log out</a>?"
"Please try again.","Please try again."
"&laquo; Back","&laquo; Back"
"WordPress &rsaquo; Error","WordPress &rsaquo; Error"
"Database Error","Database Error"
"Error establishing a database connection","Error establishing a database connection"
"%s is <strong>deprecated</strong> since version %s! Use %s instead.","%s is <strong>deprecated</strong> since version %s! Use %s instead."
"%s is <strong>deprecated</strong> since version %s with no alternative available.","%s is <strong>deprecated</strong> since version %s with no alternative available."
"%s was called with an argument that is <strong>deprecated</strong> since version %s! %s","%s was called with an argument that is <strong>deprecated</strong> since version %s! %s"
"%s was called with an argument that is <strong>deprecated</strong> since version %s with no alternative available.","%s was called with an argument that is <strong>deprecated</strong> since version %s with no alternative available."
"(This message was added in version %s.)","(This message was added in version %s.)"
"Please see <a href=\"http://codex.wordpress.org/Debugging_in_WordPress\">Debugging in WordPress</a> for more information.","Please see <a href=\"http://codex.wordpress.org/Debugging_in_WordPress\">Debugging in WordPress</a> for more information."
"%s was called <strong>incorrectly</strong>. %s %s","%s was called <strong>incorrectly</strong>. %s %s"
"Select a city","Select a city"
"UTC","UTC"
"Manual Offsets","Manual Offsets"
"Scripts and styles should not be registered or enqueued until the %s, %s, or %s hooks.","Scripts and styles should not be registered or enqueued until the %s, %s, or %s hooks."
